timestamp,open,high,low,close,volume
1592514000,9338.36,9383.78,9266.20,9361.55,256.64565213
1592517600,9361.55,9384.99,9355.32,9367.10,108.55990978
1592521200,9371.63,9407.71,9359.35,9374.78,118.29858765
1592524800,9374.83,9374.83,9317.68,9358.13,183.94385298
1592528400,9351.00,9371.68,9310.00,9311.61,158.87133450
1592532000,9309.96,9325.31,9243.76,9265.19,196.76217117
1592535600,9257.91,9299.38,9225.15,9270.52,202.03879112
1592539200,9264.58,9317.45,9250.00,9295.77,221.04748434
1592542800,9291.26,9313.94,9286.30,9309.31,70.35767935
1592546400,9314.26,9321.71,9296.00,9296.05,66.84340265
1592550000,9296.05,9298.24,9250.00,9288.76,514.28679089
1592553600,9282.25,9314.97,9262.47,9302.13,213.58308205
1592557200,9303.65,9429.99,9303.65,9356.94,723.89810168
1592560800,9360.55,9392.55,9350.87,9383.10,86.20905291
1592564400,9389.05,9400.00,9364.81,9378.07,111.96881075
1592568000,9378.07,9421.86,9363.03,9376.76,256.45962074
1592571600,9375.99,9399.49,9359.98,9379.35,121.56332888
1592575200,9384.26,9393.99,9347.64,9355.06,152.81491818
1592578800,9360.55,9377.79,9349.44,9377.79,78.41428684
1592582400,9381.72,9383.42,9308.91,9332.63,215.23921558
1592586000,9338.23,9345.46,9282.65,9309.85,478.50431396
1592589600,9307.50,9334.00,9260.42,9318.66,471.47104871
1592593200,9318.66,9337.55,9292.91,9294.79,120.79110604
1592596800,9296.78,9319.23,9229.07,9319.23,263.64227610
1592600400,9317.92,9340.14,9278.99,9320.96,111.98988409
1592604000,9327.30,9349.00,9277.29,9295.52,221.46568411
1592607600,9289.41,9307.59,9261.10,9304.32,63.74148148
1592611200,9287.60,9329.60,9283.11,9289.00,64.44746122
1592614800,9294.42,9323.75,9277.09,9305.57,34.42088202
1592618400,9308.23,9321.02,9299.44,9320.39,45.27712663
1592622000,9316.06,9345.50,9316.06,9320.18,131.25645685
1592625600,9319.66,9323.65,9286.60,9315.77,43.40324786
1592629200,9309.47,9324.07,9294.73,9302.32,52.66857366
1592632800,9302.28,9324.85,9296.41,9311.31,61.72334855
1592636400,9314.73,9321.58,9283.94,9292.72,85.07168022
1592640000,9288.32,9306.30,9270.39,9278.81,129.45999729
1592643600,9272.00,9294.15,9260.98,9280.00,214.26380382
1592647200,9277.80,9292.42,9271.71,9283.92,84.73266033
1592650800,9283.92,9386.10,9138.00,9325.00,694.50394342
1592654400,9325.00,9330.61,9291.00,9299.08,134.37139806
1592658000,9299.18,9307.90,9275.07,9289.24,36.27238969
1592661600,9288.26,9297.06,9265.98,9278.82,27.16913069
1592665200,9278.82,9280.28,9227.14,9251.67,211.83489559
1592668800,9239.06,9277.08,9237.21,9260.00,47.61953476
1592672400,9261.89,9277.24,9254.00,9269.90,50.43859941
1592676000,9270.29,9310.00,9266.40,9310.00,50.78768192
1592679600,9309.99,9316.12,9283.27,9291.94,40.66014570
1592683200,9291.34,9327.30,9289.17,9316.33,48.26559963
1592686800,9316.33,9349.38,9315.84,9332.57,96.19230773
1592690400,9338.50,9400.00,9338.50,9377.68,612.70839620
1592694000,9374.62,9378.66,9346.98,9355.46,74.24458704
1592697600,9355.93,9383.08,9341.43,9359.07,43.11136541
1592701200,9359.09,9377.59,9357.33,9372.17,51.03519714
1592704800,9370.30,9408.00,9358.38,9366.23,80.70250011
1592708400,9372.36,9380.04,9355.79,9369.89,17.03643778
1592712000,9366.08,9380.29,9362.85,9369.63,30.04378683
1592715600,9364.08,9391.38,9364.08,9384.98,29.75147924
1592719200,9393.59,9421.26,9369.04,9374.07,124.67625654
1592722800,9372.57,9386.13,9359.64,9367.67,25.52301177
1592726400,9369.13,9371.14,9293.86,9353.36,242.37909133
1592730000,9359.39,9376.07,9354.48,9360.34,39.15858008
1592733600,9363.88,9364.39,9327.30,9354.45,73.24530159
1592737200,9347.83,9359.84,9333.26,9349.61,22.16589091
1592740800,9355.53,9357.60,9336.81,9343.99,11.36776422
1592744400,9343.30,9351.88,9322.97,9340.72,39.35705302
1592748000,9344.76,9358.53,9332.74,9350.57,25.19982856
1592751600,9344.54,9387.34,9341.10,9370.97,52.40714625
1592755200,9361.77,9377.40,9333.56,9354.01,60.07118145
1592758800,9355.84,9359.55,9333.11,9334.10,34.44083113
1592762400,9333.00,9341.60,9299.37,9307.29,85.44536255
1592766000,9300.00,9348.52,9291.00,9338.59,61.44507751
1592769600,9340.42,9344.10,9292.09,9314.29,59.70827141
1592773200,9310.21,9332.89,9304.64,9327.42,61.63388247
1592776800,9321.50,9322.83,9271.52,9305.85,56.35735165
1592780400,9295.38,9308.18,9273.66,9283.03,108.94924746
1592784000,9287.89,9325.56,9267.20,9315.48,79.20782673
1592787600,9310.60,9384.12,9310.23,9382.37,176.17456048
1592791200,9383.42,9388.00,9355.84,9384.68,98.96379869
1592794800,9374.99,9385.69,9361.35,9376.32,88.14623047
1592798400,9383.42,9420.00,9367.08,9399.69,173.59987432
1592802000,9409.92,9445.10,9399.59,9408.70,230.93821709
1592805600,9419.32,9429.45,9394.68,9412.00,391.83095671
1592809200,9409.64,9436.32,9388.59,9418.47,172.23571452
1592812800,9419.37,9433.55,9399.14,9432.38,126.40798177
1592816400,9427.14,9456.63,9408.60,9418.42,168.38928473
1592820000,9418.42,9437.79,9406.76,9433.45,72.24701492
1592823600,9434.44,9470.00,9416.36,9459.00,178.17851442
1592827200,9459.00,9507.29,9447.93,9497.09,358.90629999
1592830800,9498.02,9519.23,9451.67,9467.90,664.10059722
1592834400,9464.03,9485.23,9457.42,9462.87,130.20528490
1592838000,9460.73,9502.36,9460.73,9497.91,244.73271770
1592841600,9496.31,9631.78,9476.00,9591.09,500.63717695
1592845200,9593.26,9617.04,9553.80,9600.50,464.09270114
1592848800,9601.22,9605.51,9573.72,9588.48,128.30241023
1592852400,9589.41,9601.46,9546.32,9568.22,209.58650848
1592856000,9568.99,9670.00,9568.98,9641.66,342.87185186
1592859600,9649.68,9798.76,9633.60,9683.97,933.65506010
1592863200,9690.00,9690.67,9634.36,9683.69,616.30494248
1592866800,9680.63,9699.15,9660.87,9683.12,65.92988292
1592870400,9688.26,9725.30,9656.66,9656.76,278.39933950
1592874000,9662.19,9668.91,9608.19,9642.85,246.30709056
1592877600,9645.93,9653.69,9620.88,9636.33,64.57144154
1592881200,9643.61,9654.84,9622.31,9654.76,92.67442042
1592884800,9650.00,9651.66,9615.00,9625.25,146.56615887
1592888400,9625.19,9638.71,9615.30,9615.40,117.18427444
1592892000,9618.11,9637.31,9612.04,9631.13,74.87174334
1592895600,9631.13,9666.77,9616.06,9661.03,637.69480974
1592899200,9660.67,9669.46,9576.00,9609.74,519.37347127
1592902800,9609.31,9619.57,9580.00,9601.55,162.44359873
1592906400,9601.57,9607.03,9571.00,9585.19,195.45255275
1592910000,9584.54,9646.86,9582.60,9638.10,156.30901468
1592913600,9633.34,9651.74,9613.98,9634.58,116.80706407
1592917200,9634.58,9650.00,9613.19,9643.58,189.76051436
1592920800,9642.44,9668.25,9622.74,9647.07,152.50829084
1592924400,9639.69,9694.77,9634.36,9694.77,214.38290605
1592928000,9694.79,9698.10,9653.22,9662.45,125.28786893
1592931600,9665.51,9673.61,9638.48,9667.89,202.41105511
1592935200,9665.80,9700.01,9642.03,9655.00,374.80876769
1592938800,9655.00,9672.59,9647.64,9650.72,83.64745243
1592942400,9642.31,9665.70,9630.00,9634.34,87.09203887
1592946000,9630.00,9651.54,9588.84,9642.09,111.25242213
1592949600,9644.25,9651.71,9584.44,9607.83,187.17663231
1592953200,9604.79,9622.81,9593.39,9622.81,329.13177682
1592956800,9617.88,9648.35,9616.01,9622.44,73.57561264
1592960400,9622.22,9650.45,9607.46,9642.41,73.33571703
1592964000,9646.45,9666.35,9633.13,9654.21,51.10496195
1592967600,9657.90,9664.46,9635.30,9646.21,84.33224813
1592971200,9642.17,9663.30,9635.99,9650.00,164.06023213
1592974800,9650.00,9659.27,9631.61,9640.00,132.98729550
1592978400,9641.07,9665.44,9631.07,9655.25,157.61534345
1592982000,9655.13,9657.51,9480.00,9499.94,1404.18388008
1592985600,9490.92,9536.62,9468.95,9509.90,513.13304791
1592989200,9503.56,9522.22,9479.59,9516.72,121.21957333
1592992800,9515.32,9517.31,9298.58,9361.43,1160.05278408
1592996400,9363.33,9403.68,9304.95,9304.95,330.96717236
1593000000,9315.00,9392.77,9260.51,9372.17,523.09282498
1593003600,9378.00,9420.20,9332.42,9336.71,1105.31857334
1593007200,9336.49,9355.31,9278.97,9284.14,449.62730320
1593010800,9284.16,9319.65,9193.99,9236.42,1077.98321747
1593014400,9235.54,9307.96,9225.60,9296.26,476.91763499
1593018000,9288.60,9316.12,9268.25,9293.87,436.68526863
1593021600,9292.75,9327.16,9283.50,9300.14,138.60523892
1593025200,9305.88,9334.19,9272.35,9291.73,348.59638250
1593028800,9285.44,9314.63,9267.23,9287.94,171.32094760
1593032400,9283.83,9293.77,9221.63,9259.00,555.01449700
1593036000,9262.71,9288.22,9250.00,9288.22,174.83411484
1593039600,9288.22,9314.41,9269.28,9286.06,348.01154596
1593043200,9286.30,9289.36,9230.00,9252.25,491.19552532
1593046800,9258.93,9292.85,9255.38,9263.18,122.72210883
1593050400,9268.80,9274.02,9210.00,9236.25,521.59371600
1593054000,9236.00,9242.00,8989.00,9078.41,1764.74868424
1593057600,9084.35,9138.92,9070.58,9107.12,617.32478643
1593061200,9107.08,9188.98,9087.32,9170.52,163.14895320
1593064800,9170.53,9188.48,9150.77,9178.11,139.35755735
1593068400,9175.99,9180.74,9128.07,9163.18,518.75705195
1593072000,9166.73,9321.04,9161.14,9294.81,518.95275916
1593075600,9299.29,9308.22,9241.31,9242.70,342.64185748
1593079200,9249.30,9273.49,9240.57,9258.89,318.08069755
1593082800,9260.84,9288.89,9244.07,9251.14,140.73576704
1593086400,9253.30,9257.71,9153.10,9173.00,690.20039825
1593090000,9181.49,9232.67,9155.41,9190.49,278.42180817
1593093600,9191.13,9260.00,9191.13,9244.98,293.11268800
1593097200,9244.76,9246.00,9207.21,9226.86,249.41393640
1593100800,9226.86,9288.22,9200.76,9280.76,317.81202669
1593104400,9284.13,9290.00,9259.32,9275.69,228.57630263
1593108000,9275.69,9282.39,9238.99,9250.64,178.57870640
1593111600,9243.84,9294.16,9231.80,9284.01,163.64990272
1593115200,9284.01,9299.37,9269.30,9271.49,103.86830628
1593118800,9271.63,9343.49,9270.17,9302.54,155.21917614
1593122400,9300.00,9312.42,9205.04,9256.48,299.48534659
1593126000,9249.31,9260.78,9225.00,9239.48,83.64811178
1593129600,9237.98,9283.42,9182.97,9281.07,175.09643062
1593133200,9277.84,9289.71,9237.14,9241.03,337.98561382
1593136800,9235.23,9254.54,9221.65,9246.70,150.36260036
1593140400,9251.58,9251.58,9220.34,9236.35,40.46658937
1593144000,9234.91,9259.27,9218.41,9245.50,55.21925681
1593147600,9254.85,9260.00,9183.88,9200.10,600.38933441
1593151200,9200.00,9226.34,9171.96,9203.21,142.30063024
1593154800,9202.96,9202.96,9080.00,9122.58,1029.33742728
1593158400,9123.25,9144.49,9090.78,9119.12,389.38164035
1593162000,9115.66,9233.31,9078.91,9200.00,564.21634133
1593165600,9200.00,9243.78,9187.13,9206.95,183.58620583
1593169200,9206.61,9212.98,9134.70,9169.08,248.34323991
1593172800,9169.08,9211.35,9169.08,9198.72,229.26600275
1593176400,9198.72,9226.93,9123.97,9140.72,189.54094600
1593180000,9135.94,9147.42,9024.61,9078.91,1506.97748246
1593183600,9082.42,9195.54,9073.00,9143.06,670.68532819
1593187200,9145.31,9151.23,9083.03,9148.80,244.00296828
1593190800,9147.03,9171.96,9139.83,9144.51,327.16253486
1593194400,9150.00,9177.44,9131.29,9135.71,84.04818212
1593198000,9135.71,9167.47,9114.71,9166.07,380.98928590
1593201600,9166.04,9214.83,9164.91,9185.00,149.16064144
1593205200,9192.72,9205.03,9165.31,9167.13,69.91705651
1593208800,9173.14,9197.78,9156.68,9166.47,70.19550906
1593212400,9169.35,9173.01,9140.02,9158.26,73.75250697
1593216000,9158.13,9164.02,9101.41,9133.21,249.89654199
1593219600,9130.25,9144.72,9089.80,9139.38,127.28786604
1593223200,9144.72,9149.97,9108.88,9130.82,14.76415030
1593226800,9130.82,9177.46,9122.17,9153.49,32.06090169
1593230400,9154.00,9169.18,9124.98,9151.78,38.06680708
1593234000,9150.97,9165.63,9131.34,9154.23,25.58079781
1593237600,9158.33,9189.00,9140.71,9172.17,37.11446721
1593241200,9171.60,9180.22,9153.23,9165.01,37.94551625
1593244800,9165.01,9188.48,9148.00,9157.10,33.98810062
1593248400,9154.24,9162.52,9129.45,9134.26,38.52830242
1593252000,9131.74,9160.71,9128.40,9131.18,29.35551054
1593255600,9131.75,9183.96,9120.00,9153.50,158.14075838
1593259200,9153.50,9171.92,9139.01,9158.87,43.60457119
1593262800,9156.17,9172.84,9136.80,9151.05,36.96294814
1593266400,9142.90,9159.59,9121.04,9138.88,46.21079687
1593270000,9143.25,9160.94,9100.95,9128.82,95.75588674
1593273600,9124.60,9135.05,9052.00,9095.26,207.70954472
1593277200,9094.50,9139.01,9050.00,9078.07,369.13313153
1593280800,9068.02,9102.23,9059.90,9084.62,81.42894832
1593284400,9084.63,9095.30,8830.63,8935.60,1252.60176705
1593288000,8929.00,8983.79,8892.32,8945.00,450.39252712
1593291600,8945.00,9085.83,8934.22,9051.70,331.78898003
1593295200,9058.70,9070.00,8956.60,8964.31,408.46821855
1593298800,8964.31,9043.16,8934.50,9009.30,252.88898360
1593302400,9008.33,9008.33,8950.68,8968.99,85.94440993
1593306000,8969.20,8983.43,8940.33,8966.78,48.28661386
1593309600,8969.78,8975.30,8943.78,8969.26,40.88028475
1593313200,8969.26,8980.74,8933.06,8970.53,51.90940775
1593316800,8970.00,8973.99,8941.03,8960.00,34.31691477
1593320400,8957.08,8974.75,8952.04,8961.42,71.21777938
1593324000,8960.92,9016.74,8955.85,9006.49,107.34909059
1593327600,9006.51,9024.61,8985.75,9016.43,61.22095361
1593331200,9020.38,9071.49,8992.95,9045.00,381.31490472
1593334800,9045.00,9071.68,9036.29,9064.14,78.15990783
1593338400,9065.92,9076.25,9046.24,9050.48,363.84355074
1593342000,9046.29,9074.62,9036.68,9041.13,84.18698718
1593345600,9048.25,9058.68,9017.68,9043.36,114.35354293
1593349200,9050.00,9058.28,9035.73,9046.52,43.37645179
1593352800,9051.72,9171.96,9050.26,9148.70,353.76939480
1593356400,9158.41,9162.39,9131.86,9156.41,128.97549032
1593360000,9156.41,9191.72,9134.07,9146.50,239.07172281
1593363600,9147.39,9154.81,9117.11,9153.21,321.07328931
1593367200,9154.84,9164.75,9142.27,9150.00,31.85886494
1593370800,9149.10,9165.13,9098.39,9108.21,202.43423570
1593374400,9100.73,9136.27,9091.83,9103.69,147.20507912
1593378000,9100.72,9127.92,9089.80,9117.72,47.25370615
1593381600,9125.49,9125.49,9073.46,9102.77,46.78905586
1593385200,9096.88,9131.48,9089.80,9118.01,147.06564202
1593388800,9118.80,9133.53,9086.17,9111.75,50.56813680
1593392400,9111.29,9136.53,9104.20,9136.34,100.56097210
1593396000,9136.34,9144.04,9110.73,9122.79,116.92935753
1593399600,9117.01,9117.82,9078.91,9090.32,169.87806005
1593403200,9088.66,9114.73,9076.53,9108.97,50.79210958
1593406800,9105.27,9119.37,9095.42,9104.51,74.98230634
1593410400,9104.51,9106.01,9069.36,9077.54,204.26982842
1593414000,9073.30,9103.90,9055.64,9083.68,172.23219792
1593417600,9080.93,9083.84,9051.72,9080.54,156.56840077
1593421200,9080.00,9133.53,9075.31,9124.78,176.95972285
1593424800,9128.05,9132.78,9091.93,9104.93,236.34152275
1593428400,9102.96,9105.24,9059.16,9087.76,598.11035224
1593432000,9087.85,9117.77,9073.68,9097.76,235.83894004
1593435600,9097.76,9097.76,9014.92,9041.90,499.44367456
1593439200,9037.29,9082.87,9034.47,9057.57,208.19606761
1593442800,9060.61,9136.44,9055.06,9120.00,538.47055648
1593446400,9120.00,9156.53,9090.00,9115.39,555.93864690
1593450000,9115.40,9160.96,9098.49,9154.01,155.98959476
1593453600,9154.51,9177.46,9129.07,9138.90,165.07046744
1593457200,9143.43,9158.17,9127.16,9151.11,57.34557964
1593460800,9156.71,9195.00,9144.07,9182.96,103.30219333
1593464400,9179.37,9240.36,9178.60,9209.25,186.82095350
1593468000,9215.00,9238.21,9178.34,9178.34,94.83803512
1593471600,9182.99,9197.72,9160.68,9188.88,33.27765330
1593475200,9187.85,9199.77,9166.46,9179.00,40.76911565
1593478800,9173.56,9201.95,9153.92,9197.00,74.12797462
1593482400,9197.29,9199.97,9169.80,9177.19,45.47697811
1593486000,9181.72,9183.40,9157.36,9161.94,27.65222174
1593489600,9157.36,9178.67,9155.83,9157.20,29.07317640
1593493200,9159.39,9166.37,9115.98,9121.04,103.88499165
1593496800,9126.73,9160.00,9110.00,9146.48,276.32350652
1593500400,9146.56,9150.44,9122.24,9141.69,200.36859191
1593504000,9136.56,9141.69,9114.60,9131.52,86.51322010
1593507600,9131.52,9170.62,9129.65,9152.06,78.67975131
1593511200,9150.40,9171.96,9141.73,9152.82,110.78026984
1593514800,9146.92,9161.58,9129.31,9146.66,64.02356279
1593518400,9150.18,9150.18,9107.81,9122.27,310.26276433
1593522000,9118.29,9154.12,9060.00,9132.56,385.48926308
1593525600,9127.16,9182.97,9124.07,9178.19,131.73656333
1593529200,9182.97,9192.25,9155.49,9164.08,126.71649003
1593532800,9170.65,9182.63,9152.56,9177.72,51.94586965
1593536400,9177.48,9177.71,9124.60,9146.80,248.43572117
1593540000,9146.80,9150.00,9124.00,9130.23,92.01485366
1593543600,9125.00,9155.46,9089.80,9137.69,89.19206227
1593547200,9130.01,9160.00,9129.32,9151.69,35.23322261
1593550800,9148.40,9172.21,9142.11,9158.57,57.63523710
1593554400,9162.58,9164.71,9120.96,9131.17,57.41870043
1593558000,9130.32,9158.83,9130.00,9132.96,57.87714302
1593561600,9136.89,9136.89,9089.80,9118.19,159.94497471
1593565200,9125.57,9132.01,9096.62,9118.04,62.06771245
1593568800,9118.04,9147.99,9113.52,9133.34,77.30517092
1593572400,9138.64,9141.01,9113.26,9137.31,89.89842585
1593576000,9137.30,9164.89,9136.64,9149.82,117.75299456
1593579600,9149.82,9154.56,9133.09,9140.74,41.55522343
1593583200,9148.54,9152.39,9126.02,9136.23,122.29412293
1593586800,9141.64,9157.05,9131.61,9133.50,158.45526661
1593590400,9133.50,9193.48,9131.84,9174.01,458.82008026
1593594000,9169.63,9184.91,9151.82,9165.13,151.06879923
1593597600,9166.24,9175.77,9139.01,9150.75,138.67228319
1593601200,9145.32,9164.29,9133.85,9164.02,99.98242098
1593604800,9158.45,9171.96,9134.69,9171.10,89.89699982
1593608400,9166.37,9262.11,9153.27,9206.82,631.04114242
1593612000,9215.16,9257.55,9211.04,9225.05,407.82307484
1593615600,9228.37,9275.47,9219.80,9275.47,220.79153154
1593619200,9274.81,9300.00,9244.25,9287.95,371.14718125
1593622800,9290.41,9298.09,9268.43,9286.71,205.94145932
1593626400,9291.65,9293.92,9250.00,9261.51,129.82950028
1593630000,9257.28,9300.00,9238.22,9245.79,229.80278042
1593633600,9241.53,9263.92,9235.96,9240.88,94.46103948
1593637200,9236.04,9254.00,9222.01,9243.35,141.97673913
1593640800,9239.33,9249.30,9215.16,9248.61,87.12697520
1593644400,9246.58,9254.83,9227.45,9233.38,33.90969353
1593648000,9230.97,9252.48,9222.99,9234.55,53.34251695
1593651600,9231.25,9254.83,9225.05,9254.83,33.93856772
1593655200,9253.38,9268.54,9243.21,9245.09,41.14013301
1593658800,9245.09,9257.62,9236.35,9239.80,10.76742035
1593662400,9239.80,9251.67,9231.11,9243.96,29.82079114
1593666000,9241.82,9258.53,9205.00,9214.49,220.23025130
1593669600,9209.42,9215.71,9177.46,9206.29,356.07301308
1593673200,9200.59,9220.88,9196.89,9211.04,120.57940956
1593676800,9206.86,9222.99,9170.23,9207.37,258.74324408
1593680400,9205.26,9225.35,9198.71,9211.27,232.56473387
1593684000,9211.27,9213.70,9183.82,9202.40,130.32150136
1593687600,9208.31,9208.60,9170.97,9199.91,77.59438443
1593691200,9192.61,9251.21,9182.97,9242.00,204.85010478
1593694800,9249.06,9260.00,9225.33,9248.22,253.20961266
1593698400,9256.15,9259.36,9193.46,9194.07,470.25939859
1593702000,9194.99,9194.99,9033.45,9043.55,1215.37865987
1593705600,9043.55,9065.73,8939.00,9035.72,1563.79802370
1593709200,9034.98,9076.11,9000.00,9066.13,645.60121826
1593712800,9066.13,9079.56,9025.55,9071.60,220.89237157
1593716400,9066.53,9077.33,9030.00,9047.32,220.84815875
1593720000,9047.33,9088.15,9029.34,9083.97,147.33372604
1593723600,9079.43,9151.17,9070.64,9128.09,140.27419403
1593727200,9131.98,9146.67,9088.28,9109.22,163.27116147
1593730800,9106.90,9106.90,9085.00,9092.92,55.21637695
1593734400,9091.68,9106.19,9069.90,9097.72,53.29326601
1593738000,9097.72,9123.52,9087.62,9105.59,57.11894796
1593741600,9103.28,9118.71,9090.94,9096.84,76.60121747
1593745200,9094.33,9105.22,9084.37,9087.82,113.63003885
1593748800,9088.95,9096.90,9075.90,9092.65,32.67555088
1593752400,9090.23,9114.74,9084.62,9111.64,73.44726864
1593756000,9109.48,9116.00,9091.25,9091.25,49.83621731
1593759600,9095.39,9111.64,9044.79,9104.43,360.95885894
1593763200,9102.62,9127.11,9093.90,9098.84,108.07283443
1593766800,9098.87,9111.64,9046.29,9084.63,197.31402850
1593770400,9083.86,9090.95,9056.15,9076.60,224.03680665
1593774000,9076.77,9108.66,9068.30,9100.72,173.77243686
1593777600,9097.25,9120.00,9089.80,9111.28,206.54583355
1593781200,9111.64,9125.99,9089.99,9089.99,193.08258132
1593784800,9093.92,9104.89,9074.06,9085.80,163.86513703
1593788400,9090.00,9110.06,9087.14,9104.10,253.60580755
1593792000,9103.88,9120.23,9084.35,9098.74,120.80395234
1593795600,9097.96,9108.66,9085.87,9090.25,58.47679575
1593799200,9090.19,9096.92,9070.45,9085.40,64.21584835
1593802800,9081.01,9100.00,9069.36,9091.89,377.61713282
1593806400,9087.23,9098.80,9071.24,9088.51,76.67390289
1593810000,9092.80,9102.17,9084.35,9099.78,105.07830937
1593813600,9099.78,9105.11,9081.99,9084.99,101.89886492
1593817200,9084.96,9084.96,9027.17,9063.08,267.38189970
1593820800,9053.87,9081.82,9046.29,9073.46,83.64676564
1593824400,9067.69,9078.01,9051.72,9072.10,70.90780450
1593828000,9072.10,9094.11,9065.76,9081.25,117.94753773
1593831600,9082.95,9095.31,9075.89,9083.39,24.05073844
1593835200,9081.75,9092.70,9078.91,9082.75,28.99370939
1593838800,9083.05,9092.06,9075.53,9090.88,45.72230879
1593842400,9090.88,9093.92,9069.61,9076.43,42.73158548
1593846000,9076.43,9087.19,9070.31,9074.62,45.37429358
1593849600,9070.71,9086.01,9070.71,9080.05,33.78287633
1593853200,9076.07,9080.64,9070.00,9074.02,60.13918846
1593856800,9073.37,9074.11,9058.38,9062.92,78.67819444
1593860400,9062.94,9080.52,9056.03,9064.61,57.52101240
1593864000,9061.26,9079.43,9045.94,9067.77,78.64664849
1593867600,9070.96,9087.81,9067.02,9077.96,41.48524156
1593871200,9080.43,9085.25,9070.83,9073.84,49.14709674
1593874800,9073.84,9073.84,9050.85,9066.76,44.80046985
1593878400,9066.76,9075.29,9049.80,9073.47,302.94464873
1593882000,9071.36,9196.00,9070.00,9169.08,448.68535086
1593885600,9173.76,9193.77,9121.05,9145.90,216.33243509
1593889200,9144.07,9144.07,9109.44,9127.54,111.05896149
1593892800,9132.29,9148.84,9120.04,9132.70,43.45997387
1593896400,9134.08,9143.21,9120.00,9123.68,73.23786692
1593900000,9123.57,9133.83,9112.62,9126.30,32.32521941
1593903600,9126.99,9139.01,9113.20,9138.52,48.75244359
1593907200,9142.16,9147.37,9128.39,9133.68,40.31712121
1593910800,9133.68,9140.90,9123.58,9133.43,20.05321977
1593914400,9126.98,9138.92,9117.27,9119.50,22.92346313
1593918000,9120.33,9135.41,9115.49,9128.31,31.24231410
1593921600,9132.38,9135.23,9116.90,9124.68,19.74864111
1593925200,9127.13,9129.72,9066.69,9072.62,125.98726622
1593928800,9066.51,9086.55,9054.07,9063.00,153.56151637
1593932400,9061.54,9073.15,9032.01,9069.73,83.50080141
1593936000,9064.20,9075.75,9049.74,9074.03,46.25034600
1593939600,9069.33,9073.46,8969.23,9025.72,209.38728820
1593943200,9013.24,9050.16,8994.55,9026.83,360.34470920
1593946800,9026.83,9050.00,9000.00,9038.48,450.48374425
1593950400,9038.41,9046.29,9011.01,9043.94,81.13047002
1593954000,9043.95,9043.95,9011.00,9011.00,74.73223257
1593957600,9011.00,9038.27,8999.92,9030.14,36.32176930
1593961200,9033.84,9071.59,9019.19,9029.83,71.05231481
1593964800,9026.56,9049.76,9019.39,9035.62,29.44869892
1593968400,9035.33,9043.75,9025.80,9033.50,16.35796484
1593972000,9034.92,9046.29,9027.30,9038.90,24.26999573
1593975600,9045.19,9053.24,9026.51,9026.83,20.98078786
1593979200,9026.34,9036.30,9008.50,9010.86,30.65181986
1593982800,9006.20,9048.47,8905.00,9032.57,303.05452090
1593986400,9035.45,9100.72,9029.35,9076.32,713.64767599
1593990000,9085.53,9097.32,9064.70,9076.82,102.42912675
1593993600,9077.18,9089.80,9060.50,9065.06,116.88458202
1593997200,9070.21,9088.24,9070.21,9084.82,56.03946835
1594000800,9087.47,9119.79,9085.04,9091.01,117.86933747
1594004400,9095.01,9100.72,9079.01,9086.72,43.49090892
1594008000,9089.55,9100.88,9080.00,9092.68,49.14375267
1594011600,9094.20,9111.64,9080.93,9111.64,137.74612869
1594015200,9112.54,9232.12,9108.24,9228.32,541.91553228
1594018800,9230.11,9238.21,9180.75,9198.93,266.63746760
1594022400,9200.31,9205.43,9180.00,9192.12,61.33408629
1594026000,9193.99,9202.74,9178.47,9201.05,146.13493715
1594029600,9202.74,9209.99,9177.00,9191.92,125.81115051
1594033200,9191.92,9234.36,9191.69,9226.85,404.91536877
1594036800,9226.85,9279.58,9195.96,9269.54,351.59819126
1594040400,9277.08,9277.08,9237.85,9253.98,309.15325956
1594044000,9262.26,9265.00,9231.35,9259.46,165.63711258
1594047600,9255.91,9331.52,9249.32,9307.91,597.77273065
1594051200,9307.91,9355.32,9293.48,9319.79,293.49916905
1594054800,9319.90,9326.60,9305.01,9315.00,238.10559586
1594058400,9315.00,9320.00,9285.95,9300.15,177.65393287
1594062000,9299.83,9307.01,9265.96,9295.35,509.48033394
1594065600,9294.00,9305.00,9260.41,9274.09,126.02137889
1594069200,9275.80,9306.99,9273.76,9280.03,121.89895625
1594072800,9279.07,9301.09,9268.57,9290.60,148.31897852
1594076400,9290.65,9376.34,9287.94,9348.22,254.29048934
1594080000,9346.90,9385.81,9330.00,9330.96,173.84747175
1594083600,9327.86,9338.77,9311.11,9311.48,136.14435457
1594087200,9311.47,9313.79,9263.69,9282.00,237.20650809
1594090800,9282.00,9315.83,9278.06,9295.31,86.69807653
1594094400,9295.31,9305.76,9280.03,9282.29,103.78551862
1594098000,9281.00,9295.00,9265.25,9284.01,97.33038314
1594101600,9281.92,9284.75,9243.76,9273.14,201.24726954
1594105200,9273.14,9273.14,9240.63,9261.15,222.99490800
1594108800,9260.52,9278.74,9244.74,9265.12,163.08511410
1594112400,9265.12,9269.24,9217.66,9225.00,287.78016520
1594116000,9224.72,9252.52,9219.45,9248.10,582.21767921
1594119600,9251.74,9274.62,9241.54,9273.18,164.23379742
1594123200,9273.18,9298.19,9250.00,9268.25,344.23151206
1594126800,9271.29,9280.19,9238.22,9260.00,397.07832173
1594130400,9260.16,9284.97,9244.49,9257.56,234.35677606
